Date,Open,High,Low,Close,Volume
2024-08-01,200.31,201.15,199.4,200.79,410815
2024-08-02,200.18,200.47,199.44,199.66,312877
2024-08-03,198.8,199.83,197.97,199.4,328046
2024-08-04,199.64,200.5,197.62,197.65,403829
2024-08-05,198.63,200.75,198.0,199.92,234989
2024-08-06,200.43,201.08,200.05,200.08,243786
2024-08-07,200.64,201.6,200.25,200.8,340641
2024-08-08,200.38,200.64,199.35,199.83,300403
2024-08-09,199.42,199.71,198.62,199.7,456629
2024-08-10,199.25,199.63,198.7,199.36,399345
2024-08-11,198.42,199.5,197.67,198.57,383547
2024-08-12,198.39,199.61,198.11,198.61,319109
2024-08-13,199.19,199.53,197.65,197.98,363572
2024-08-14,198.25,200.28,197.62,199.77,437614
2024-08-15,200.42,202.35,199.6,202.31,386488
2024-08-16,203.03,203.98,201.67,201.77,371919
2024-08-17,201.51,201.62,200.17,200.52,361691
2024-08-18,199.87,202.42,199.06,201.66,330717
2024-08-19,200.74,201.28,200.04,200.41,304812
2024-08-20,199.66,199.9,199.1,199.1,480719
2024-08-21,198.73,200.9,198.45,200.38,230207
2024-08-22,200.73,201.46,198.44,199.28,410539
2024-08-23,199.95,200.14,198.35,199.18,330464
2024-08-24,198.29,198.44,197.44,198.38,344590
2024-08-25,197.88,198.75,197.11,197.87,234521
2024-08-26,197.94,198.81,196.5,196.64,477873
2024-08-27,196.02,197.41,195.61,196.99,417052
2024-08-28,197.36,198.95,196.45,198.59,366695
2024-08-29,197.9,200.22,197.74,199.65,415740
2024-08-30,200.11,202.43,199.84,201.77,261273
2024-08-31,201.12,202.62,200.27,202.49,410756
2024-09-01,203.41,203.57,202.53,203.42,353109
2024-09-02,204.37,204.53,203.46,204.43,445622
2024-09-03,205.36,207.21,204.99,206.54,385856
2024-09-04,206.76,207.89,206.35,207.83,473739
2024-09-05,208.12,209.1,206.5,207.28,353498
2024-09-06,206.68,207.33,205.24,205.54,244274
2024-09-07,206.26,207.53,205.48,206.95,218897
2024-09-08,206.2,207.08,205.21,205.42,374100
2024-09-09,205.66,208.24,205.19,207.63,382734
2024-09-10,207.28,208.89,206.68,208.88,275864
2024-09-11,207.93,208.68,206.72,207.27,375972
2024-09-12,208.03,209.61,207.08,208.8,477282
2024-09-13,208.51,209.74,207.78,209.63,425277
2024-09-14,210.21,212.62,210.0,212.14,431000
2024-09-15,212.39,214.29,211.71,213.44,383225
2024-09-16,213.85,214.11,212.8,213.53,367530
2024-09-17,214.33,215.4,213.56,214.77,326485
2024-09-18,215.48,217.51,215.38,216.57,312452
2024-09-19,217.33,218.28,216.88,217.78,257634
2024-09-20,217.1,218.03,216.42,217.36,453554
2024-09-21,216.75,218.02,216.7,217.25,241469
2024-09-22,218.15,218.32,217.06,217.17,414249
2024-09-23,218.1,218.6,217.67,218.41,257830
2024-09-24,218.58,220.76,217.77,220.08,336564
2024-09-25,220.82,222.6,219.9,222.55,389066
2024-09-26,221.73,223.52,221.1,223.33,347719
2024-09-27,222.97,225.7,222.61,224.77,303654
2024-09-28,224.22,224.67,223.74,224.44,269064
2024-09-29,225.17,225.9,223.82,224.14,225856
2024-09-30,223.17,223.77,222.52,222.77,345588
2024-10-01,223.53,223.91,222.64,223.69,380515
2024-10-02,223.93,224.77,222.59,223.18,212415
2024-10-03,222.28,222.35,221.93,221.95,479472
2024-10-04,222.04,222.94,219.49,220.26,233711
2024-10-05,220.48,221.37,218.85,219.01,280931
2024-10-06,219.85,220.77,218.5,219.25,327305
2024-10-07,219.43,220.09,216.97,217.62,476776
2024-10-08,218.58,219.84,218.37,219.09,403423
2024-10-09,218.75,219.21,217.47,217.74,498054
2024-10-10,217.66,218.22,215.72,215.82,383394
2024-10-11,215.01,217.07,214.33,216.07,224479
2024-10-12,216.29,218.06,215.39,217.83,323797
2024-10-13,217.98,220.03,217.63,219.41,365975
2024-10-14,219.19,219.58,218.6,218.89,450196
2024-10-15,219.27,220.18,218.45,218.83,351097
2024-10-16,219.45,219.83,218.47,219.26,337068
2024-10-17,218.71,219.53,217.81,217.85,245539
2024-10-18,218.23,219.25,217.69,218.38,203582
2024-10-19,218.36,219.57,217.4,219.01,427624
2024-10-20,218.94,219.96,218.06,219.67,359632
2024-10-21,220.11,221.97,219.5,221.5,366378
2024-10-22,220.82,221.18,220.67,220.72,231965
2024-10-23,220.04,220.66,218.66,219.47,433363
2024-10-24,219.17,220.25,218.99,219.75,360284
2024-10-25,220.12,220.9,220.04,220.71,227529
2024-10-26,220.28,222.5,219.59,221.71,389638
2024-10-27,222.15,223.85,221.39,223.73,368051
2024-10-28,223.61,224.23,223.13,223.32,230123
2024-10-29,223.36,224.94,222.42,224.54,311637
2024-10-30,225.31,228.06,224.91,227.23,441195
2024-10-31,227.39,227.95,226.76,226.86,272250
2024-11-01,227.05,228.85,226.76,228.38,268370
2024-11-02,227.79,228.22,226.14,226.23,426815
2024-11-03,226.08,226.24,223.57,224.31,381381
2024-11-04,223.43,225.02,222.49,224.86,245287
2024-11-05,224.23,225.98,223.44,225.22,279542
2024-11-06,224.58,224.72,222.19,222.89,273050
2024-11-07,222.17,222.47,221.52,221.87,364311
2024-11-08,221.7,223.08,221.67,222.22,384319
2024-11-09,222.54,223.25,222.32,222.93,246754
2024-11-10,222.61,224.31,221.65,223.6,324172
2024-11-11,224.53,225.73,223.95,224.91,323615
2024-11-12,225.26,226.38,224.29,225.8,426427
2024-11-13,225.92,226.88,224.43,225.04,351061
2024-11-14,225.19,226.51,224.97,225.53,316701
2024-11-15,224.82,225.19,224.77,225.11,428499
2024-11-16,224.22,224.92,221.78,222.36,299993
2024-11-17,222.74,224.13,222.36,223.99,293410
2024-11-18,224.58,225.46,222.4,222.97,441988
2024-11-19,223.9,224.19,221.93,222.8,321931
2024-11-20,222.08,223.06,220.6,220.9,385581
2024-11-21,220.37,221.69,219.59,221.13,278913
2024-11-22,221.39,222.14,221.31,221.69,272487
2024-11-23,221.06,221.5,218.19,219.12,448356
2024-11-24,218.66,221.41,217.99,220.49,324479
2024-11-25,219.99,221.37,219.16,220.82,230789
2024-11-26,220.58,221.42,218.38,219.03,451740
2024-11-27,219.95,220.9,217.89,218.34,254492
2024-11-28,218.08,219.23,217.11,218.56,490250
2024-11-29,219.5,220.04,219.0,220.03,396406
2024-11-30,220.72,221.28,219.67,220.36,433114
2024-12-01,219.63,220.34,218.61,219.57,258078
2024-12-02,219.45,219.9,217.76,217.82,339450
2024-12-03,216.92,217.74,215.75,216.35,473077
2024-12-04,216.26,218.16,215.37,217.99,261229
2024-12-05,218.92,221.7,218.5,220.71,259654
2024-12-06,221.63,222.35,219.91,220.1,242455
2024-12-07,219.36,221.38,219.15,220.45,408271
2024-12-08,219.7,220.6,219.33,219.69,344700
2024-12-09,220.0,221.26,219.13,221.14,480812
2024-12-10,220.2,222.76,219.2,222.17,326859
2024-12-11,222.15,222.23,220.33,220.54,429452
2024-12-12,221.36,222.92,220.42,222.54,311181
2024-12-13,221.66,221.89,219.88,219.9,293992
2024-12-14,220.14,220.52,218.49,219.37,201402
2024-12-15,219.76,220.5,218.57,219.37,331371
2024-12-16,218.76,219.47,216.8,217.64,478483
2024-12-17,217.7,218.34,215.7,216.03,441944
2024-12-18,215.71,217.67,215.31,216.77,219760
2024-12-19,217.43,217.98,215.62,216.54,463333
2024-12-20,217.12,217.77,214.76,215.25,259451
2024-12-21,214.52,216.28,214.0,215.29,253813
2024-12-22,215.13,216.44,214.35,215.93,403525
2024-12-23,215.72,217.07,215.23,216.69,486102
2024-12-24,216.71,217.15,214.24,214.85,279068
2024-12-25,215.77,216.24,213.42,213.99,407267
2024-12-26,213.2,213.34,211.85,212.73,399141
2024-12-27,213.31,213.99,212.89,213.18,430360
2024-12-28,212.4,212.99,210.69,211.55,436374
2024-12-29,211.27,212.42,210.84,211.87,298908
2024-12-30,211.78,212.35,209.87,210.26,305151
2024-12-31,211.18,212.09,210.5,211.52,314760
2025-01-01,212.03,213.91,211.91,213.23,455416
2025-01-02,213.46,213.69,212.63,212.78,468407
2025-01-03,212.42,213.31,211.93,212.71,340602
2025-01-04,212.13,212.97,210.73,211.57,449211
2025-01-05,211.73,212.67,211.55,212.09,443547
2025-01-06,212.45,214.54,211.54,213.8,382759
2025-01-07,214.6,216.42,213.62,216.16,298751
2025-01-08,217.14,217.77,214.97,215.27,292851
2025-01-09,216.2,216.74,214.95,215.16,256733
2025-01-10,215.19,216.63,214.77,215.82,412777
2025-01-11,214.9,217.17,213.97,216.87,406056
2025-01-12,217.77,218.68,216.8,218.02,433175
2025-01-13,217.76,218.13,216.69,217.13,364024
2025-01-14,217.92,218.58,217.08,217.83,382511
2025-01-15,217.33,219.02,217.21,218.1,358417
2025-01-16,217.73,217.92,215.92,216.26,313408
2025-01-17,215.83,218.01,215.12,217.08,459073
2025-01-18,217.82,219.19,217.41,219.08,278917
2025-01-19,218.51,219.55,218.2,218.6,463050
2025-01-20,217.78,217.97,216.34,216.63,471940
2025-01-21,215.84,218.16,215.71,217.83,296210
2025-01-22,217.4,217.5,215.65,216.4,497907
2025-01-23,216.63,216.65,216.15,216.41,372968
2025-01-24,215.57,216.34,213.46,214.32,406429
2025-01-25,214.37,215.27,214.16,214.73,446638
2025-01-26,214.92,215.55,212.6,213.22,386301
2025-01-27,213.76,216.04,213.6,215.59,241711
2025-01-28,216.08,216.67,215.87,216.38,256189
2025-01-29,216.68,217.43,214.54,214.93,271687
2025-01-30,213.98,214.41,212.95,213.8,402332
2025-01-31,214.8,214.96,212.84,213.43,391110
2025-02-01,214.37,215.65,214.33,215.38,229804
2025-02-02,215.38,217.24,214.69,216.95,391944
2025-02-03,217.65,218.54,215.9,216.66,417603
2025-02-04,217.48,218.25,216.61,217.6,308560
2025-02-05,218.39,221.2,218.17,220.22,249307
2025-02-06,219.53,221.45,218.78,220.67,309185
2025-02-07,220.94,222.94,220.48,222.44,231336
2025-02-08,221.66,223.23,220.97,222.5,420869
2025-02-09,222.04,222.32,220.92,221.02,434113
2025-02-10,220.31,220.88,219.31,219.69,240563
2025-02-11,219.81,221.02,219.52,220.44,393259
2025-02-12,220.36,222.02,219.59,221.21,283319
2025-02-13,222.03,223.27,221.11,222.75,403257
2025-02-14,223.2,225.68,222.5,225.13,263462
2025-02-15,224.59,225.43,222.91,223.56,354698
2025-02-16,223.84,224.48,223.54,223.58,404782
2025-02-17,223.05,223.12,222.94,223.03,255103
2025-02-18,222.17,222.44,220.57,220.7,332988
2025-02-19,220.21,220.82,218.54,218.6,311193
2025-02-20,219.4,220.1,219.28,219.97,401901
2025-02-21,218.98,219.57,217.15,217.4,276146
2025-02-22,216.57,219.13,215.69,218.19,265830
2025-02-23,217.24,218.37,216.48,218.32,449966
2025-02-24,218.04,218.1,217.25,217.6,363001
2025-02-25,218.2,218.46,215.65,216.42,483813
2025-02-26,216.42,217.31,215.61,217.07,389733
2025-02-27,216.35,217.29,215.25,216.23,212073
2025-02-28,215.36,216.36,213.03,213.8,424996
2025-03-01,214.13,215.05,213.65,214.75,242899
2025-03-02,215.36,215.62,214.44,215.36,368085
2025-03-03,215.45,216.07,215.23,215.84,207213
2025-03-04,216.52,217.2,216.38,217.19,493717
2025-03-05,217.46,219.11,217.39,218.9,379887
2025-03-06,219.29,219.58,218.12,218.57,462477
2025-03-07,218.19,219.81,218.04,219.03,300286
2025-03-08,218.56,218.88,216.32,217.17,424125
2025-03-09,217.4,218.07,215.46,216.3,431117
2025-03-10,216.68,219.06,215.96,218.57,244686
2025-03-11,218.6,219.99,218.52,219.16,396699
2025-03-12,219.82,220.77,217.56,217.89,391067
2025-03-13,218.3,219.86,217.63,219.1,323246
2025-03-14,218.45,219.99,218.2,219.15,438329
2025-03-15,219.88,219.99,217.72,218.25,439307
2025-03-16,218.29,220.47,218.01,220.06,258513
2025-03-17,220.15,221.0,217.63,218.23,280221
2025-03-18,217.93,218.49,217.23,218.02,299521
2025-03-19,218.94,218.95,218.34,218.43,331905
2025-03-20,218.79,219.1,217.41,218.32,426069
2025-03-21,217.82,218.18,215.79,216.09,377778
2025-03-22,216.19,216.9,214.12,214.97,245999
2025-03-23,213.98,214.03,211.51,212.13,345506
2025-03-24,212.82,213.73,211.86,213.0,285131
2025-03-25,213.27,215.02,213.22,214.15,299177
2025-03-26,214.89,217.27,214.59,216.88,486800
2025-03-27,216.05,216.81,215.61,216.34,474572
2025-03-28,215.82,216.24,215.57,216.2,443085
2025-03-29,215.8,216.14,215.61,216.1,485736
2025-03-30,215.45,215.77,213.53,213.97,475932
2025-03-31,214.45,215.0,213.55,214.16,248233
2025-04-01,214.66,216.49,214.09,216.43,248261
2025-04-02,217.16,218.06,216.32,217.94,310078
2025-04-03,218.79,219.57,217.89,218.95,375124
2025-04-04,218.08,218.6,215.72,216.33,356649
