Date,Open,High,Low,Close,Volume
2022-04-29,100.57,100.17,98.12,99.99,467760
2022-05-02,99.26,99.83,98.14,98.59,127532
2022-05-03,97.75,100.09,97.29,97.71,161813
2022-05-04,98.51,100.52,97.72,99.39,235230
2022-05-05,98.63,100.62,98.99,98.82,100404
2022-05-06,100.06,100.0,98.07,100.44,335365
2022-05-09,99.24,100.72,98.23,98.97,483432
2022-05-10,99.94,100.36,98.28,99.19,399888
2022-05-11,99.32,100.02,97.88,99.62,225917
2022-05-12,97.88,99.98,97.7,97.66,144238
2022-05-13,99.02,100.09,97.38,99.75,338897
2022-05-16,99.02,100.24,98.26,99.96,456600
2022-05-17,100.32,100.5,98.48,100.5,417623
2022-05-18,98.75,100.96,98.35,98.71,435621
2022-05-19,98.15,100.14,98.26,98.26,311791
2022-05-20,99.26,99.63,98.34,98.34,470359
2022-05-23,97.81,98.87,96.5,96.82,221465
2022-05-24,96.72,98.51,96.81,97.76,466824
2022-05-25,96.76,98.36,96.11,97.16,312890
2022-05-26,96.41,98.67,95.87,96.85,310176
2022-05-27,98.33,97.94,96.26,97.43,493271
2022-05-30,98.56,98.94,97.11,97.14,358930
2022-05-31,98.0,99.19,96.58,98.04,218033
2022-06-01,98.19,99.17,97.66,97.47,347736
2022-06-02,97.77,99.04,97.11,97.16,234668
2022-06-03,97.37,99.49,97.2,98.28,310977
2022-06-06,98.59,99.52,97.38,98.22,291076
2022-06-07,99.86,99.96,98.03,99.1,289728
2022-06-08,98.22,99.0,97.77,98.47,287210
2022-06-09,99.49,99.96,98.04,98.53,375378
2022-06-10,98.89,100.14,97.6,98.77,450380
2022-06-13,98.63,99.44,97.69,98.1,489678
2022-06-14,97.96,100.0,97.52,98.8,132254
2022-06-15,98.89,100.18,98.79,98.75,495435
2022-06-16,98.32,99.84,97.96,98.42,208872
2022-06-17,99.0,100.27,98.39,100.16,327645
2022-06-20,100.6,100.98,98.82,100.71,296513
2022-06-21,100.47,101.22,99.24,99.28,451005
2022-06-22,99.82,101.68,99.67,100.62,225501
2022-06-23,100.49,101.51,99.3,100.37,243026
2022-06-24,100.39,101.64,99.48,100.67,167728
2022-06-27,100.69,101.49,99.04,99.68,154917
2022-06-28,101.08,101.52,99.46,100.02,482574
2022-06-29,100.18,102.27,99.59,100.5,426628
2022-06-30,100.97,102.84,100.92,101.99,465060
2022-07-01,102.15,102.78,100.85,100.71,402775
2022-07-04,101.68,102.71,100.67,101.52,234828
2022-07-05,101.47,103.16,100.92,101.66,439978
2022-07-06,101.83,103.83,101.53,102.22,477177
2022-07-07,103.17,103.54,101.91,103.29,399363
2022-07-08,102.27,104.64,101.93,103.52,127632
2022-07-11,104.65,104.71,102.55,104.64,244790
2022-07-12,103.52,104.81,103.45,103.56,479862
2022-07-13,104.62,105.85,104.4,105.56,460089
2022-07-14,105.18,105.94,104.21,105.95,239649
2022-07-15,103.71,106.06,103.55,105.47,346965
2022-07-18,103.64,104.48,102.81,104.64,483152
2022-07-19,103.62,104.31,102.88,104.54,119816
2022-07-20,103.03,104.51,102.95,104.86,251878
2022-07-21,104.46,104.91,102.95,103.07,159676
2022-07-22,104.38,104.83,102.83,103.88,164077
2022-07-25,103.77,104.81,102.79,104.3,427299
2022-07-26,105.21,105.0,102.96,104.07,493170
2022-07-27,104.42,104.51,103.33,104.3,473048
2022-07-28,104.86,105.23,103.78,103.55,262552
2022-07-29,103.55,105.51,103.62,103.84,306111
2022-08-01,106.74,107.16,104.39,105.14,186925
2022-08-02,105.03,106.79,104.61,105.17,102198
2022-08-03,106.35,107.3,104.69,105.77,246430
2022-08-04,105.9,107.24,105.27,106.61,232351
2022-08-05,106.26,106.53,104.29,105.02,356713
2022-08-08,106.19,107.31,104.76,105.61,259601
2022-08-09,107.56,107.65,106.25,107.86,338009
2022-08-10,107.46,108.49,105.9,107.74,423412
2022-08-11,107.09,107.66,106.19,107.53,148756
2022-08-12,108.3,108.01,106.86,108.25,104263
2022-08-15,108.39,108.71,106.64,107.52,260445
2022-08-16,106.65,108.33,106.77,107.79,250322
2022-08-17,107.23,107.93,106.02,108.19,111046
2022-08-18,107.08,108.4,105.84,108.2,220900
2022-08-19,107.45,107.8,106.1,107.46,255130
2022-08-22,107.27,107.82,105.89,105.94,377192
2022-08-23,106.33,107.62,105.31,105.57,128145
2022-08-24,105.42,107.18,104.68,106.06,151474
2022-08-25,106.56,107.64,104.88,106.22,251563
2022-08-26,106.46,107.04,104.62,106.61,494966
2022-08-29,106.54,107.73,104.84,106.63,452744
2022-08-30,107.07,108.1,106.12,107.51,243254
2022-08-31,106.74,107.1,105.66,105.67,304615
2022-09-01,107.01,108.54,105.62,107.79,387654
2022-09-02,107.2,108.62,106.32,107.59,310017
2022-09-05,106.54,108.04,105.63,106.47,272070
2022-09-06,107.03,108.07,105.96,107.55,179273
2022-09-07,106.13,107.58,105.29,107.18,391574
2022-09-08,105.09,107.5,105.5,105.18,282256
2022-09-09,105.97,106.62,104.74,106.46,420750
2022-09-12,105.94,106.31,104.45,104.48,209996
2022-09-13,105.01,106.27,104.63,104.88,288847
2022-09-14,105.73,106.01,104.12,105.41,338506
2022-09-15,105.24,105.56,102.99,104.67,260829
2022-09-16,105.02,105.63,103.4,104.43,403988
2022-09-19,103.34,105.58,103.63,104.02,258448
2022-09-20,104.6,105.12,103.39,104.45,107657
2022-09-21,105.75,105.78,103.77,105.56,107906
2022-09-22,104.71,105.59,103.46,103.73,183560
2022-09-23,104.29,105.23,103.57,103.43,188801
2022-09-26,103.6,105.58,103.37,104.24,133742
2022-09-27,103.62,105.03,103.33,104.59,468676
2022-09-28,104.72,105.31,103.38,104.7,102396
2022-09-29,104.74,105.82,103.34,104.5,359820
2022-09-30,103.78,105.83,103.72,103.78,205228
2022-10-03,105.34,106.32,103.78,105.22,233541
2022-10-04,105.8,106.5,104.08,104.05,102719
2022-10-05,104.31,105.83,103.75,105.63,289004
2022-10-06,105.89,105.71,103.81,105.19,263038
2022-10-07,105.56,105.8,104.42,104.18,176242
2022-10-10,107.11,106.94,105.49,106.21,331758
2022-10-11,106.9,107.05,105.68,105.61,173609
2022-10-12,105.75,107.58,106.04,107.31,254893
2022-10-13,105.48,107.69,105.91,106.08,357951
2022-10-14,106.44,107.82,105.36,106.09,332732
2022-10-17,107.25,107.9,105.78,107.12,414451
2022-10-18,107.83,108.08,106.15,106.23,460027
2022-10-19,107.57,108.41,105.59,106.94,367770
2022-10-20,106.59,108.04,105.73,106.55,126431
2022-10-21,107.33,108.31,106.28,106.57,477816
2022-10-24,108.0,108.82,106.18,108.14,261779
2022-10-25,107.53,109.08,106.92,106.61,360550
2022-10-26,107.39,108.16,106.35,106.93,174744
2022-10-27,107.53,108.49,106.57,108.63,291184
2022-10-28,107.15,107.88,106.79,107.33,293118
2022-10-31,108.45,108.89,106.18,108.08,169298
2022-11-01,108.99,108.62,107.28,107.3,342997
2022-11-02,108.12,109.53,107.96,108.5,474504
2022-11-03,107.89,109.58,108.2,108.53,208737
2022-11-04,109.91,109.55,107.84,108.26,495141
2022-11-07,109.4,110.27,108.06,108.77,190827
2022-11-08,109.92,110.59,108.45,108.45,277235
2022-11-09,110.06,110.55,108.4,109.46,252360
2022-11-10,109.73,110.65,108.34,109.39,183186
2022-11-11,108.74,109.78,107.59,108.43,210198
2022-11-14,109.2,109.56,108.38,108.56,365064
2022-11-15,108.68,109.87,108.29,108.31,378453
2022-11-16,109.05,110.43,107.96,108.89,388107
2022-11-17,109.25,110.43,108.16,109.19,296200
2022-11-18,110.47,110.66,108.3,109.51,391570
2022-11-21,108.96,110.63,108.12,109.78,488647
2022-11-22,109.59,110.66,108.48,109.65,297133
2022-11-23,110.28,111.05,108.89,109.56,266205
2022-11-24,109.84,110.61,108.43,108.7,201520
2022-11-25,108.78,110.15,107.79,109.57,244832
2022-11-28,108.59,110.59,108.17,108.27,444333
2022-11-29,109.56,110.05,108.27,108.51,499492
2022-11-30,108.75,110.62,108.75,108.49,417348
2022-12-01,109.56,109.86,107.97,109.41,441815
2022-12-02,108.85,110.02,108.7,108.42,278686
2022-12-05,109.66,110.11,108.83,108.83,438404
2022-12-06,108.62,110.33,108.78,110.3,232311
2022-12-07,109.1,110.64,108.94,110.4,246470
2022-12-08,109.04,110.75,108.59,108.82,394700
2022-12-09,109.35,109.53,107.45,108.21,223008
2022-12-12,108.18,109.41,107.21,109.0,246649
2022-12-13,108.31,109.69,108.3,109.48,328071
2022-12-14,108.9,109.99,107.28,109.58,343341
2022-12-15,107.99,109.67,107.63,109.1,203409
2022-12-16,108.8,109.66,106.8,107.48,297096
2022-12-19,106.45,108.18,105.89,107.13,136321
2022-12-20,106.95,108.34,105.78,107.71,494583
2022-12-21,107.59,108.2,106.24,107.5,308786
2022-12-22,106.44,107.86,106.02,106.72,179973
2022-12-23,106.95,108.19,105.9,106.78,325049
2022-12-26,107.64,108.26,105.46,107.44,235832
2022-12-27,106.61,107.47,105.36,106.92,312781
2022-12-28,104.94,107.12,104.44,105.29,159182
2022-12-29,104.93,106.24,104.56,104.88,281187
2022-12-30,105.62,106.76,105.22,106.61,221999
2023-01-02,106.73,106.98,104.6,106.12,330662
2023-01-03,105.99,107.12,105.25,106.35,380887
2023-01-04,104.94,107.18,104.84,106.4,433175
2023-01-05,104.93,106.95,105.31,106.2,265140
2023-01-06,105.66,106.55,104.73,106.52,302903
2023-01-09,106.52,106.81,105.22,105.51,238299
2023-01-10,106.12,107.53,105.62,105.57,126160
2023-01-11,105.87,107.68,105.08,105.63,439375
2023-01-12,105.63,106.83,104.98,106.38,369565
2023-01-13,106.09,106.54,105.12,106.25,486601
2023-01-16,105.66,107.59,104.91,105.61,396037
2023-01-17,105.39,107.31,105.46,105.41,210944
2023-01-18,105.98,106.61,104.9,105.63,426459
2023-01-19,105.69,106.79,104.92,106.3,418693
2023-01-20,106.11,107.46,105.77,105.83,351051
2023-01-23,107.45,108.15,105.93,106.92,459687
2023-01-24,107.25,108.2,105.61,106.08,332041
2023-01-25,107.3,107.39,105.84,106.48,251175
2023-01-26,107.48,107.28,105.14,106.71,313277
2023-01-27,105.38,107.23,105.08,106.72,219968
2023-01-30,105.49,106.91,105.69,105.71,224481
2023-01-31,106.47,107.87,106.15,107.01,489954
2023-02-01,107.5,107.76,105.65,106.66,497653
2023-02-02,106.02,107.08,105.13,105.81,356677
2023-02-03,106.5,107.26,104.52,106.46,140461
2023-02-06,105.58,106.82,105.33,106.62,230513
2023-02-07,106.22,107.69,105.19,105.89,304894
2023-02-08,106.95,107.41,105.32,105.77,111138
2023-02-09,105.65,107.16,105.18,105.34,107967
2023-02-10,107.16,106.91,105.2,107.04,283260
2023-02-13,106.68,107.09,105.26,105.68,402066
2023-02-14,105.56,107.2,105.45,106.11,277404
2023-02-15,104.84,106.62,105.02,106.25,128141
2023-02-16,105.08,106.55,104.76,105.97,154823
2023-02-17,106.14,106.89,104.96,105.94,132371
2023-02-20,106.15,107.35,105.29,106.49,389749
2023-02-21,106.44,107.87,106.09,106.57,216981
2023-02-22,107.19,108.12,105.75,106.21,322084
2023-02-23,107.22,107.58,105.58,105.73,452025
2023-02-24,106.01,107.15,105.16,106.83,172930
2023-02-27,104.81,106.14,103.66,105.94,479504
2023-02-28,106.05,106.3,104.61,104.44,222811
2023-03-01,105.02,106.31,103.71,104.8,319861
2023-03-02,104.72,105.99,104.4,105.9,163936
2023-03-03,104.97,106.83,105.34,106.38,369932
2023-03-06,105.63,106.39,104.84,105.78,148355
2023-03-07,106.2,106.73,104.61,105.25,259210
2023-03-08,106.1,107.58,105.69,105.42,139279
2023-03-09,106.13,107.06,104.8,105.84,322146
2023-03-10,105.74,106.95,104.53,104.76,409001
2023-03-13,106.36,106.7,104.61,105.6,208212
2023-03-14,104.5,106.53,104.76,104.63,189489
2023-03-15,105.53,106.39,104.79,105.54,205432
2023-03-16,105.5,106.94,104.33,104.53,177794
2023-03-17,106.04,106.45,104.46,104.8,406094
2023-03-20,105.99,106.49,104.19,106.08,245643
2023-03-21,105.79,105.84,104.47,104.83,123387
2023-03-22,105.42,106.72,104.69,106.09,157804
2023-03-23,105.7,106.12,103.95,105.43,446130
2023-03-24,105.63,106.45,104.85,106.14,155147
2023-03-27,104.77,106.8,104.08,105.38,195081
2023-03-28,105.42,106.43,103.87,105.56,167695
2023-03-29,104.52,106.79,104.45,106.03,241877
2023-03-30,106.44,106.93,104.5,105.7,444761
2023-03-31,106.44,106.86,105.05,106.77,214914
2023-04-03,105.17,106.62,105.44,105.45,292699
2023-04-04,106.03,107.15,105.26,105.81,169122
2023-04-05,106.1,106.95,104.83,106.24,346353
2023-04-06,105.33,106.79,105.16,105.96,417650
2023-04-07,106.21,106.92,104.42,105.67,157775
2023-04-10,105.97,106.37,104.87,104.97,461278
2023-04-11,106.51,106.88,104.14,105.93,396195
2023-04-12,105.6,106.23,104.55,106.21,216859
2023-04-13,105.31,106.68,104.91,105.26,416364
2023-04-14,105.18,106.21,103.92,105.4,321178
2023-04-17,105.85,105.87,104.18,105.79,384580
2023-04-18,105.94,106.04,104.13,105.47,388345
2023-04-19,105.58,106.12,104.19,105.65,117069
2023-04-20,105.51,106.12,104.37,105.32,407747
2023-04-21,104.47,106.01,103.25,104.58,370040
2023-04-24,104.41,105.71,103.87,103.5,233715
2023-04-25,105.3,105.6,103.94,103.93,486446
2023-04-26,106.29,105.89,104.2,105.48,335718
2023-04-27,105.7,107.0,104.59,106.67,390372
2023-04-28,105.73,106.75,104.9,105.53,450040
2023-05-01,105.51,106.0,104.23,106.38,238593
2023-05-02,106.49,106.81,104.86,106.0,359013
2023-05-03,106.4,107.0,105.43,105.5,221673
2023-05-04,106.24,106.9,105.03,106.03,174071
2023-05-05,106.44,106.7,104.37,105.84,339647
2023-05-08,104.87,105.72,103.3,104.86,105774
2023-05-09,105.18,105.12,103.04,105.16,214586
2023-05-10,104.55,105.69,103.38,103.63,251426
2023-05-11,104.63,106.04,103.59,103.84,279635
2023-05-12,103.36,104.57,103.03,103.35,280231
2023-05-15,103.82,104.45,102.37,103.93,368854
2023-05-16,103.21,104.72,102.3,103.43,180257
2023-05-17,104.29,104.3,102.12,103.03,104135
2023-05-18,104.71,104.78,103.38,104.88,321796
2023-05-19,103.46,105.24,103.18,105.06,162987
2023-05-22,103.28,105.53,103.05,104.49,156481
2023-05-23,104.24,105.05,103.0,103.71,247226
2023-05-24,103.62,104.73,102.88,103.96,395138
2023-05-25,104.92,104.97,102.93,104.37,262002
2023-05-26,105.01,105.18,103.61,105.13,290237
2023-05-29,105.24,105.26,103.37,103.79,125556
2023-05-30,105.07,106.08,104.15,104.71,443701
2023-05-31,105.48,106.03,103.49,104.3,289139
2023-06-01,105.01,105.46,104.14,103.98,138547
2023-06-02,104.29,105.46,103.4,105.02,352419
2023-06-05,105.16,105.5,104.07,104.45,410925
2023-06-06,105.38,106.17,104.03,103.88,287598
2023-06-07,104.11,106.06,103.83,104.78,233669
2023-06-08,104.07,105.54,103.93,104.64,112109
2023-06-09,105.63,105.62,104.17,103.96,300696
2023-06-12,105.2,105.49,103.29,105.31,367219
2023-06-13,104.77,105.77,103.58,104.98,156307
2023-06-14,104.84,105.37,103.55,103.95,411581
2023-06-15,103.93,105.56,103.46,104.23,192493
2023-06-16,105.41,105.85,104.06,105.31,443912
2023-06-19,104.31,105.74,103.12,104.92,151631
2023-06-20,104.86,104.4,102.78,104.58,458142
2023-06-21,103.97,104.22,102.51,103.55,327208
2023-06-22,104.49,104.9,102.4,103.88,132174
2023-06-23,102.74,104.24,102.73,104.29,339141
2023-06-26,102.84,104.46,102.16,103.39,330147
2023-06-27,103.49,104.44,101.84,103.77,273824
2023-06-28,103.35,103.34,101.66,101.57,499932
2023-06-29,103.33,103.02,101.61,102.05,457218
2023-06-30,101.93,103.07,101.26,101.79,186716
2023-07-03,102.3,103.58,101.21,101.87,282024
2023-07-04,102.69,103.37,101.27,102.12,476742
2023-07-05,101.82,103.1,101.38,102.78,283852
2023-07-06,101.77,102.84,101.02,102.76,286356
2023-07-07,103.1,102.99,100.98,102.64,475960
2023-07-10,101.36,102.98,101.3,100.97,253262
2023-07-11,102.06,102.9,100.43,100.92,134542
2023-07-12,101.05,102.82,100.65,101.07,250158
2023-07-13,102.52,102.89,100.6,101.95,436781
2023-07-14,102.42,103.34,100.79,102.95,356453
2023-07-17,101.36,101.94,99.67,101.68,384929
2023-07-18,100.84,101.48,99.7,99.78,437108
2023-07-19,100.56,101.94,99.91,101.26,107461
2023-07-20,100.32,101.7,99.6,100.38,292121
2023-07-21,100.79,102.11,100.3,100.92,283467
2023-07-24,100.72,101.8,99.9,101.18,183555
2023-07-25,101.25,102.12,100.2,100.56,168803
2023-07-26,100.19,102.2,100.3,100.95,456477
2023-07-27,102.0,102.4,100.71,101.37,308559
2023-07-28,100.93,102.52,100.89,101.89,220906
2023-07-31,101.15,102.37,101.14,102.59,476794
2023-08-01,100.89,102.45,100.26,102.57,108036
2023-08-02,103.13,103.11,101.19,102.23,387516
2023-08-03,100.99,102.52,100.64,101.78,438593
2023-08-04,101.91,101.9,100.48,100.94,240641
2023-08-07,100.54,101.55,100.15,101.93,493574
2023-08-08,100.97,101.85,100.14,101.81,137772
2023-08-09,101.51,101.65,99.25,100.99,277912
2023-08-10,101.91,102.74,100.49,100.74,180388
2023-08-11,103.06,102.97,100.78,102.68,363852
2023-08-14,102.28,102.75,101.25,101.89,107684
2023-08-15,100.89,102.97,100.15,101.52,230351
2023-08-16,101.84,102.45,100.6,101.46,465795
2023-08-17,101.6,102.84,100.69,101.56,136593
2023-08-18,101.3,102.61,99.99,101.27,384334
2023-08-21,100.73,102.96,100.81,102.22,370160
2023-08-22,101.44,103.1,101.16,101.58,383970
2023-08-23,101.17,103.26,100.71,102.09,236917
2023-08-24,100.52,102.47,100.06,100.85,413295
2023-08-25,101.68,102.33,100.06,102.07,484369
2023-08-28,100.99,102.57,100.07,100.43,428768
2023-08-29,102.63,102.33,101.25,102.4,111390
2023-08-30,100.54,102.71,100.13,101.13,121281
2023-08-31,100.98,102.19,100.71,100.5,132955
2023-09-01,100.07,102.13,99.86,100.26,305157
2023-09-04,101.33,101.92,99.62,100.02,211041
2023-09-05,100.27,102.06,99.68,101.58,361570
2023-09-06,100.55,101.92,100.12,101.38,222258
2023-09-07,100.29,101.9,99.89,101.82,238262
2023-09-08,101.28,102.32,99.95,101.05,262993
2023-09-11,101.94,102.54,100.01,101.43,221534
2023-09-12,101.77,101.78,99.74,101.56,369160
2023-09-13,100.59,102.84,100.77,101.61,413105
2023-09-14,100.88,102.44,100.53,101.37,354840
2023-09-15,102.22,102.15,100.13,100.82,284456
2023-09-18,101.29,102.71,100.03,102.24,279767
2023-09-19,102.06,103.15,101.09,101.67,424512
2023-09-20,100.8,102.18,100.05,100.99,460970
2023-09-21,101.15,103.0,100.35,100.76,467570
2023-09-22,101.5,102.44,100.19,100.77,206239
2023-09-25,103.77,104.32,102.55,102.42,389508
2023-09-26,102.19,104.08,101.41,103.08,218581
2023-09-27,102.27,103.86,101.57,101.95,222118
2023-09-28,103.74,103.41,101.55,101.89,379067
2023-09-29,102.25,103.91,101.73,101.63,366357
2023-10-02,101.91,103.99,101.67,103.09,390316
2023-10-03,102.08,102.77,101.63,102.24,282885
2023-10-04,100.93,102.94,100.82,101.84,232473
2023-10-05,103.06,103.33,101.24,102.56,364889
2023-10-06,101.74,103.94,101.51,102.35,348552
2023-10-09,103.02,102.99,101.68,102.51,414099
2023-10-10,102.44,103.45,101.23,102.63,281196
2023-10-11,102.11,103.46,101.61,101.64,469128
2023-10-12,102.66,104.15,101.61,101.83,149067
2023-10-13,102.45,104.18,102.14,102.17,238731
2023-10-16,103.48,103.9,101.39,102.41,469100
2023-10-17,102.45,103.82,101.76,102.62,123091
2023-10-18,103.35,104.11,102.05,102.4,350541
2023-10-19,102.43,104.41,101.92,102.95,335796
2023-10-20,103.76,104.36,101.78,103.42,393577
2023-10-23,102.81,103.91,101.49,103.65,239883
2023-10-24,103.04,103.8,100.98,103.16,245051
2023-10-25,102.04,103.36,101.23,103.13,438365
2023-10-26,102.2,103.39,101.56,102.51,458710
2023-10-27,102.98,103.27,101.18,103.01,316204
2023-10-30,102.09,103.82,101.2,101.93,464115
2023-10-31,101.93,103.91,102.4,102.63,300191
2023-11-01,102.11,104.07,101.72,103.64,236039
2023-11-02,102.22,103.76,102.23,103.12,445740
2023-11-03,102.68,103.88,101.98,104.36,155841
2023-11-06,104.02,104.07,101.93,104.08,251385
2023-11-07,103.08,104.44,102.29,103.71,348922
2023-11-08,104.86,105.32,102.54,102.97,218474
2023-11-09,104.75,105.09,103.11,103.13,134540
2023-11-10,103.58,104.94,102.66,103.38,357906
2023-11-13,104.07,104.07,102.43,104.18,369956
2023-11-14,103.12,104.69,102.71,103.89,273423
2023-11-15,103.0,104.42,102.23,102.73,262627
2023-11-16,104.44,104.75,103.2,102.89,377667
2023-11-17,103.99,104.87,102.41,102.98,222808
2023-11-20,103.28,104.29,102.07,103.59,268616
2023-11-21,103.53,103.99,102.57,102.59,339241
2023-11-22,104.08,103.82,102.37,102.41,437859
2023-11-23,103.46,104.6,102.41,103.62,257636
2023-11-24,102.82,104.71,101.99,102.85,492573
2023-11-27,103.54,104.57,102.23,103.17,236213
2023-11-28,104.26,105.33,103.59,104.59,464986
2023-11-29,103.19,104.42,102.63,103.91,340341
2023-11-30,104.37,104.64,102.63,103.05,359904
2023-12-01,104.34,104.61,102.72,103.29,484193
2023-12-04,105.5,105.58,104.3,104.14,113689
2023-12-05,104.49,105.87,103.79,104.79,268197
2023-12-06,104.46,106.39,104.57,105.75,249359
2023-12-07,104.74,106.41,104.53,105.99,396063
2023-12-08,106.0,106.85,104.92,104.69,366317
2023-12-11,105.08,106.19,103.67,105.92,241650
2023-12-12,104.84,105.81,104.07,104.11,476047
2023-12-13,105.68,105.85,104.32,104.26,225355
2023-12-14,105.71,106.16,103.99,105.96,489570
2023-12-15,104.0,105.63,104.28,104.74,192036
2023-12-18,104.84,106.02,104.05,105.63,254692
2023-12-19,104.12,106.19,104.17,104.75,146220
2023-12-20,103.73,105.78,103.26,105.06,466389
2023-12-21,104.52,106.04,104.11,105.58,337113
2023-12-22,105.05,105.18,103.67,104.98,480634
2023-12-25,104.81,105.44,103.32,104.59,296375
2023-12-26,104.55,105.5,102.87,103.5,194876
2023-12-27,104.98,105.83,104.28,105.16,344629
2023-12-28,105.04,106.15,103.93,105.1,194767
2023-12-29,104.27,105.67,104.42,104.15,286633
