Date,Open,High,Low,Close,Volume
2023-07-13,1295.7037684149159,1336.3734953885203,1291.7726399162334,1325.0169677734375,9977644
2023-07-14,1340.1104019255633,1388.0113286253288,1340.1104019255633,1384.0802001953125,12833381
2023-07-17,1384.0801246098388,1416.111153521189,1372.7722955556853,1381.168212890625,11569884
2023-07-18,1391.8938256350643,1434.5532856581435,1387.0406393532128,1431.884033203125,16743977
2023-07-19,1442.3669463757956,1454.7911505088264,1417.8097766776925,1431.641357421875,13687062
2023-07-20,1427.8074219760585,1427.8074219760585,1398.3970653458518,1406.938720703125,8347221
2023-07-21,1281.4353213883999,1310.3603604429477,1266.681681761516,1292.5006103515625,45548305
2023-07-24,1301.624465006251,1310.2631596494252,1295.0726640078974,1297.3536376953125,8859789
2023-07-25,1297.7420287288726,1303.4202330556557,1285.3664035483991,1295.4124755859375,6801982
2023-07-26,1303.565814393211,1310.3602750788048,1300.0715440235324,1309.2440185546875,5528885
2023-07-27,1318.7077724111475,1323.7551573109024,1307.496983025009,1313.4178466796875,9191861
2023-07-28,1314.0972663008847,1323.8036391634475,1296.7714144384092,1301.1392822265625,6122735
2023-07-31,1309.1470624742142,1317.640138875808,1294.1021842771056,1315.8929443359375,7902180
2023-08-01,1322.0080216614904,1328.8024828594569,1317.1548350915143,1325.114013671875,6064652
2023-08-02,1329.093660368929,1331.6657543440144,1308.8557785133698,1317.0091552734375,7419145
2023-08-03,1310.360318121862,1326.4244123791614,1309.389680849179,1324.240478515625,6503741
2023-08-04,1328.7053331514458,1345.2061661273551,1322.0079125404964,1337.8778076171875,5712345
2023-08-07,1347.1475517164115,1354.0390529481951,1336.5675812972506,1352.0977783203125,3729093
2023-08-08,1351.9520952703435,1352.631612449658,1343.7502577487235,1349.3798828125,4161877
2023-08-09,1343.362013494792,1355.009661010643,1341.9060575553108,1353.4566650390625,4090828
2023-08-10,1350.7388491204013,1354.8155968905246,1344.9150252939385,1348.312255859375,3873025
2023-08-11,1351.127214290195,1355.8347818209445,1326.9098593882327,1331.56884765625,5783517
2023-08-14,1331.5686923076375,1354.038968419832,1325.5022094742153,1352.631591796875,4304135
2023-08-16,1369.3750178600055,1378.2562535076777,1364.1335532494863,1376.848876953125,7735313
2023-08-17,1378.3048645305394,1378.3048645305394,1364.7159433309425,1370.10302734375,5618346
2023-08-18,1362.483395642245,1367.3365816614678,1345.4487838063644,1348.02099609375,5134103
2023-08-21,1348.9431697518214,1365.6866629543533,1346.419536502552,1364.1336669921875,3032722
2023-08-22,1363.4541625291454,1364.7646176677672,1355.6406033866128,1362.5321044921875,2890714
2023-08-23,1374.422319685422,1375.0046783270736,1364.3762480374617,1366.608642578125,2559125
2023-08-24,1379.7607578752118,1383.2065672748513,1372.917718329555,1381.799072265625,5171963
2023-08-25,1371.5104765487204,1380.7315307081067,1369.957480598023,1378.4019775390625,4307172
2023-08-28,1378.4019299537658,1382.963996103568,1369.9574333042478,1374.0826416015625,3133464
2023-08-29,1382.1874486422525,1382.5757272407552,1373.7429519332877,1376.02392578125,3074444
2023-08-30,1385.0994142173147,1394.4660877723957,1382.1875023443981,1393.0101318359375,3070887
2023-08-31,1393.0101494318794,1402.4738631384,1386.7010069608657,1393.30126953125,9792735
2023-09-01,1388.9333454417147,1403.5414836584216,1386.2640929658774,1401.45458984375,3582133
2023-09-04,1400.6295075553035,1426.8367124783756,1392.5731712401118,1422.08056640625,4609014
2023-09-05,1421.983703213225,1436.5918425757895,1413.7332858225682,1435.4755859375,5496840
2023-09-06,1438.3872776872345,1439.3579148786712,1420.333449623709,1434.06787109375,5075786
2023-09-07,1427.4191431075344,1430.1369748532536,1419.1202655549178,1423.1483154296875,4411743
2023-09-08,1420.5276227695026,1431.4472918888446,1417.3244724334318,1426.448486328125,3125838
2023-09-11,1426.4485702184409,1434.6505265975932,1421.498343623745,1433.097412109375,4182226
2023-09-12,1438.9697303271503,1459.8384313065997,1433.7282654537178,1457.0235595703125,6793161
2023-09-13,1460.8091318387912,1460.8091318387912,1444.9392357316292,1454.3543701171875,4804686
2023-09-14,1460.808965037804,1468.1373231870389,1455.130761196482,1462.70166015625,6444213
2023-09-15,1473.427434503696,1473.8157131243488,1464.6916987260063,1467.21533203125,8657816
2023-09-18,1460.7120284422135,1460.7120284422135,1444.3082351389342,1447.9967041015625,3991916
2023-09-20,1432.8546865009218,1451.1997545489007,1432.8546865009218,1446.4921875,4169337
2023-09-21,1442.9009016955654,1460.3723728047921,1432.6606309565923,1457.654541015625,6779195
2023-09-22,1448.0937856893436,1462.7018057016949,1441.5904448039612,1452.218994140625,5455613
2023-09-25,1446.1039483513782,1446.1039483513782,1428.3413569679028,1430.864990234375,4217863
2023-09-26,1435.7181420393358,1436.4461199920497,1416.1597773458932,1417.7613525390625,3996528
2023-09-27,1413.2477952453987,1426.448437767526,1407.4725511688396,1423.9248046875,3863586
2023-09-28,1424.798416154644,1429.360363749382,1392.864427533507,1397.1837158203125,5814602
2023-09-29,1390.0496582626197,1404.3180977117424,1374.42242137777,1393.30126953125,6068968
2023-10-03,1393.8837748045826,1394.8058328668442,1378.596236970447,1391.8939208984375,4181867
2023-10-04,1383.1581336050233,1407.3754865147966,1376.55775266079,1401.93994140625,4510406
2023-10-05,1409.3653761554117,1432.3209722672643,1407.6181816004887,1420.4791259765625,7384621
2023-10-06,1426.3515560312412,1440.9111159771198,1420.3336519813454,1435.2813720703125,3598672
2023-10-09,1421.8865569035186,1447.2201658888816,1419.265765189588,1432.126708984375,3567552
2023-10-10,1440.3287432329976,1453.0440684312207,1425.9632634987292,1451.2484130859375,5688951
2023-10-11,1453.0438967091088,1473.6699373270571,1437.9504407684037,1450.520263671875,7220129
2023-10-12,1448.0937188467713,1460.2266843199059,1409.365269359327,1422.4688720703125,11081662
2023-10-13,1363.7453749711808,1395.7764051306463,1358.8921885833831,1389.1275634765625,17973439
2023-10-16,1390.049574964152,1401.2119032824298,1388.0112604467083,1392.0394287109375,4850745
2023-10-17,1397.960348494273,1410.6756732194135,1395.8249938635458,1400.095703125,3923764
2023-10-18,1399.6589635815176,1411.306610989963,1396.1161137975828,1398.2515869140625,4264837
2023-10-19,1384.2258401547044,1397.3780230621771,1384.2258401547044,1391.55419921875,6795691
2023-10-20,1388.0112935031311,1396.261710282695,1383.400766479257,1385.342041015625,3928622
2023-10-23,1383.7404622668168,1390.292263810207,1363.9880176072763,1367.2882080078125,2636516
2023-10-25,1375.4977922118421,1378.9882027374533,1338.4311734817434,1347.0341796875,6940777
2023-10-26,1332.2861954266236,1350.9178012275545,1330.3688819938955,1336.6121826171875,6357656
2023-10-27,1340.7418488700127,1361.7331627906935,1340.7418488700127,1357.1612548828125,4634358
2023-10-30,1357.1611164042774,1357.1611164042774,1340.2009036524091,1353.9166259765625,2667696
2023-10-31,1356.7677613358844,1357.9476741905926,1340.10255743723,1345.411865234375,3451595
2023-11-01,1349.983762256318,1354.3097492985569,1328.9432433797263,1331.4012451171875,3090672
2023-11-02,1346.9850642389272,1353.1792771407231,1338.7753617564329,1347.132568359375,3758060
2023-11-03,1356.8662808937963,1368.6154821761795,1354.6048710978673,1365.715087890625,3349045
2023-11-06,1370.4835966355413,1383.6093030962347,1367.4356982094803,1379.7257080078125,2736381
2023-11-07,1376.4810510685563,1382.2819595019841,1371.417543198201,1380.7088623046875,2272209
2023-11-08,1381.3971355336764,1381.3971355336764,1363.158712533547,1367.63232421875,3550635
2023-11-09,1372.449980034463,1374.023077263899,1347.0342641118966,1351.7044677734375,5498051
2023-11-10,1346.9358669764197,1350.0821814991996,1338.1362679613067,1345.8543701171875,2943649
2023-11-13,1356.6695566982748,1359.2258546929916,1347.8207497798999,1350.4754638671875,3462092
2023-11-15,1375.4978786334634,1390.2458901985112,1369.5986740074443,1386.8046875,8551860
2023-11-16,1392.3106005822638,1428.9840376848567,1386.9029962921543,1420.6268310546875,6673907
2023-11-17,1416.8414711367986,1426.6242704695235,1410.9422667103224,1413.4002685546875,4901251
2023-11-20,1417.7754946265184,1427.6075022175485,1409.5657922919331,1412.4661865234375,3584210
2023-11-21,1417.7755300854542,1425.6411363549992,1412.6137259710654,1414.825927734375,3793135
2023-11-22,1412.072947273291,1434.4407655734205,1412.072947273291,1433.3101806640625,3108786
2023-11-23,1443.2404045095336,1443.2404045095336,1423.3796773535312,1424.9036865234375,3186928
2023-11-24,1421.265917878555,1428.2466193258992,1409.7623968837029,1413.2528076171875,2973195
2023-11-28,1419.7419541641063,1420.725154963389,1403.0767486241175,1418.4637451171875,3755373
2023-11-29,1426.7226273572849,1436.1613308380731,1425.4445383555058,1435.079833984375,3875778
2023-11-30,1428.8364844220366,1436.1121939478762,1425.198689668928,1430.70458984375,10120867
2023-12-01,1435.3747673520043,1435.3747673520043,1421.8557573369098,1427.9024658203125,3489187
2023-12-04,1435.915493055784,1447.1732136999512,1424.9529006652658,1439.75,5511948
2023-12-05,1441.175805973886,1442.2573028689656,1417.7755785148183,1429.5247802734375,5123039
2023-12-06,1432.2777372753521,1452.187553084397,1426.6735408332495,1449.532958984375,5269178
2023-12-07,1448.1072452668247,1448.1072452668247,1437.2429486562414,1441.2740478515625,4424453
2023-12-08,1445.6984375196703,1469.590144240507,1441.6181303165542,1466.099853515625,6323433
2023-12-11,1464.9690637662181,1472.8346694777144,1457.1034580547216,1463.4942626953125,3862018
2023-12-12,1452.679133143265,1464.9691427299256,1442.9946295929017,1451.2535400390625,6103494
2023-12-13,1451.204380580357,1451.2535886282012,1409.0742503106594,1424.657958984375,8549258
2023-12-14,1438.8160878705758,1485.6164223742708,1436.8004782043072,1476.226806640625,12489858
2023-12-15,1497.4640153988992,1561.86366732373,1495.4484057659197,1551.8841552734375,18395389
2023-12-18,1541.6095670533812,1566.2387938343313,1534.0881773359768,1538.070068359375,6467243
2023-12-19,1543.723523384469,1547.5088223901896,1517.3246063990443,1532.121826171875,4221721
2023-12-20,1538.758324043588,1556.8983291924187,1504.2970910416173,1510.589599609375,6592367
2023-12-21,1495.6940786043801,1520.6674006175404,1495.6940786043801,1510.1962890625,5319038
2023-12-22,1509.1638774035926,1539.6923073678715,1497.4146769612187,1536.6444091796875,6741060
2023-12-26,1509.213218287295,1521.9948286050374,1497.4148087632248,1518.0128173828125,6878067
2023-12-27,1518.0620116573996,1543.6252320609567,1518.0620116573996,1540.77392578125,4225849
2023-12-28,1542.5927743766265,1542.5927743766265,1528.8771718715445,1536.398681640625,5702253
2023-12-29,1515.1615713573467,1533.2523692319376,1514.129162556845,1516.98046875,4388990
2024-01-01,1513.1459469484546,1530.8435603630564,1509.458944153746,1525.2884521484375,2808451
2024-01-02,1520.0283959854587,1523.1255024262236,1497.4147781926608,1508.623291015625,5396313
2024-01-03,1494.4159306396773,1494.4159306396773,1463.0027147126677,1464.9691162109375,7550363
2024-01-04,1479.6679139488526,1494.2193329902636,1467.820416977219,1487.2877197265625,7056038
2024-01-05,1481.4378145547666,1513.8342331071135,1480.9462141517288,1506.804443359375,8895403
2024-01-08,1503.264850766298,1510.1964645783678,1487.8286458484472,1497.21826171875,4440136
2024-01-09,1515.99731467845,1526.910819390062,1500.216894068403,1503.6090087890625,4412074
2024-01-10,1499.332035465463,1509.6556440273632,1479.7172272057046,1494.366943359375,4096845
2024-01-11,1499.2829703183131,1499.381266397429,1461.6263305052,1469.0986328125,11296088
2024-01-12,1535.759663442441,1590.818908738713,1529.2705621078778,1585.6571044921875,26754401
2024-01-15,1617.3160378464245,1636.9800529940492,1608.5164390757118,1624.345947265625,13228305
2024-01-16,1617.168645318958,1620.806440094457,1597.7012224164346,1604.1412353515625,6500917
2024-01-17,1593.0310664377482,1619.823287737195,1593.0310664377482,1612.6458740234375,9209876
2024-01-18,1615.0547012083518,1621.2980018324668,1600.8965867093475,1615.0054931640625,6375464
2024-01-19,1623.854358351323,1637.5208729793324,1616.5295606649693,1631.32666015625,4522736
2024-01-23,1622.3795081839016,1646.5662222515007,1610.1877950707542,1614.5631103515625,9401255
2024-01-24,1632.0149053831888,1651.7772159269625,1617.3651905951508,1647.2545166015625,8999681
2024-01-25,1644.8457238658348,1652.318145932071,1630.1469199716498,1641.0604248046875,8865304
2024-01-29,1637.1768004066414,1651.1382034542025,1619.9215787352366,1628.7703857421875,4253785
2024-01-30,1634.5219950698277,1661.6092230149907,1620.5605928014547,1623.706787109375,4995943
2024-01-31,1620.5606553071482,1639.2414697775475,1610.5811435729836,1632.9981689453125,6763779
2024-02-01,1631.6708925600913,1648.8276980591775,1622.6253734271802,1629.212890625,5760011
2024-02-02,1638.0616458302993,1689.6304767911413,1637.0292370423338,1664.9029541015625,7858483
2024-02-05,1666.279537207209,1672.178741941384,1653.596223024807,1658.8563232421875,3634135
2024-02-06,1658.4138604740067,1703.8868950356919,1645.8288429009776,1700.396484375,7694265
2024-02-07,1699.9540909680582,1699.9540909680582,1658.5121554925872,1665.2962646484375,4613877
2024-02-08,1669.4748585723682,1677.6845607575365,1654.5302553138447,1663.6739501953125,5919715
2024-02-09,1656.3982598921882,1664.4605780752568,1631.9166571682233,1641.30615234375,4600004
2024-02-12,1642.2894027240604,1664.5097164002934,1642.2894027240604,1651.8756103515625,3555808
2024-02-13,1654.726845337415,1660.7243458471912,1635.5544309083718,1656.2508544921875,2696481
2024-02-14,1632.3099017119557,1641.404509009214,1608.0248902341548,1638.2091064453125,3768579
2024-02-15,1648.8277031418315,1659.3971114953047,1633.68638717107,1648.1885986328125,4834391
2024-02-16,1660.6260850046667,1680.2901002208264,1659.5936761979688,1673.0635986328125,4880654
2024-02-19,1676.3573608308668,1682.748166018785,1659.3479390151713,1671.195556640625,3690993
2024-02-20,1656.693286723154,1665.7878937867677,1640.7162743141027,1656.9390869140625,3706389
2024-02-21,1645.8780427990425,1645.8780427990425,1617.6602294996437,1627.738037109375,4300508
2024-02-22,1637.029184559265,1656.2998944997028,1616.7752739073803,1653.1044921875,5841277
2024-02-23,1668.491695163814,1669.9172882626158,1643.8133800112207,1648.68017578125,5373072
2024-02-26,1646.8121643725028,1646.8121643725028,1617.3653478406427,1632.2608642578125,2782438
2024-02-27,1633.0964120675853,1643.0267154338494,1625.0342140917164,1635.6527099609375,5159088
2024-02-28,1641.945315421653,1659.4463374501659,1634.1289171674669,1643.17431640625,3188916
2024-02-29,1637.0292743405348,1653.9894875431619,1625.5258733935593,1645.77978515625,7814722
2024-03-01,1640.9620403145573,1643.862434498996,1623.2644269378875,1626.9022216796875,6387291
2024-03-04,1629.9992858163841,1636.488386549206,1606.2058764561637,1609.6961669921875,4445156
2024-03-05,1606.5501069568452,1609.843805632421,1575.087681361607,1579.5120849609375,4596579
2024-03-06,1575.8741324258176,1592.9326405935014,1549.5243056168717,1590.3763427734375,6420684
2024-03-07,1589.442303920692,1601.0932087710955,1577.2505906514791,1589.2947998046875,6348359
2024-03-11,1581.1343957128379,1586.689504254994,1561.3228755238952,1573.711181640625,6752895
2024-03-12,1573.121235701702,1597.7012550095412,1570.8107378906905,1585.8536376953125,4614222
2024-03-13,1585.804513038467,1597.209617729936,1571.6956062855897,1584.3297119140625,5688997
2024-03-14,1587.2793449997375,1629.901074319133,1580.9868360761066,1625.52587890625,8803799
2024-03-15,1613.5307502505648,1618.1518658544398,1591.1629328632698,1606.550048828125,11809997
2024-03-18,1602.6173248668265,1605.2228310246771,1571.9905955441263,1575.726806640625,4958904
2024-03-19,1565.5996769200872,1572.137985855807,1531.826755449248,1535.21875,6870411
2024-03-20,1536.742694504304,1548.4918948645484,1526.2715830426257,1528.827880859375,4759059
2024-03-21,1537.7259682750657,1550.458369940594,1517.472056891224,1528.5821533203125,11062497
2024-03-22,1495.4483546335791,1503.2156646346145,1473.0313293176127,1483.50244140625,14673890
2024-03-26,1466.9356025034454,1482.1260069477905,1462.9045032029046,1467.57470703125,8351081
2024-03-27,1470.8683990941204,1473.818001498721,1456.661195519813,1458.9224853515625,6857402
2024-03-28,1462.1669991024125,1486.402921257954,1462.1669991024125,1472.8839111328125,12499530
2024-04-01,1499.3811448399058,1504.2479405480944,1467.722128674742,1470.3275146484375,6580002
2024-04-02,1459.9056104855224,1468.066224723134,1455.9728074832274,1457.939208984375,7279400
2024-04-03,1454.153939841634,1469.9834482457213,1450.221136758898,1455.7762451171875,8736248
2024-04-04,1465.5099061568365,1470.5242059102902,1443.3386815354831,1461.7244873046875,11186915
2024-04-05,1455.1863099847244,1461.7244989203095,1451.2535070065092,1454.252197265625,5072482
2024-04-08,1458.0866686021125,1465.9030663227793,1449.3361581851348,1451.8924560546875,6610887
2024-04-09,1464.9691710904244,1488.3693978042834,1462.3145769761652,1469.7376708984375,9423230
2024-04-10,1475.1452216257105,1484.4856287530351,1459.610721783618,1481.4869384765625,6744595
2024-04-12,1478.7338646026267,1481.4868745924466,1454.6454472603632,1459.8072509765625,12275616
2024-04-15,1455.1372340014225,1466.8864359572972,1436.505626209055,1443.486328125,8531224
2024-04-16,1426.6242673148777,1430.7045743714255,1389.3118474077712,1390.688232421875,16173541
2024-04-18,1397.2266122930293,1420.4301268272843,1383.8551056139356,1395.40771484375,22107945
2024-04-19,1361.733093532025,1402.8800225709263,1355.5880885973136,1387.5421142578125,20603621
2024-04-22,1396.0468022678351,1412.7120073704668,1389.311900973424,1408.680908203125,5859087
2024-04-23,1418.7587197038356,1422.5440186873393,1408.9267119442802,1418.1688232421875,4856174
2024-04-24,1420.0368957518074,1420.0368957518074,1403.0766827603352,1406.7144775390625,4268213
2024-04-25,1396.145028820119,1420.626750864621,1396.145028820119,1414.2850341796875,9089398
2024-04-26,1415.5140996533162,1421.118416050497,1403.0274978901743,1406.222900390625,8062444
2024-04-29,1405.9279270492211,1415.6125508835971,1404.2565337076567,1410.6473388671875,5055957
2024-04-30,1410.5981080778427,1412.4171255327008,1393.7363107521694,1396.6859130859375,6936588
2024-05-02,1389.2626393631442,1400.0778474544354,1388.1319345133122,1390.688232421875,10076354
2024-05-03,1398.2098167780555,1400.8645309177493,1379.627297878708,1392.50732421875,8842345
2024-05-06,1396.1450146319148,1421.4132249874758,1393.2937085558553,1401.9459228515625,6445422
2024-05-07,1401.0118303332122,1419.102747744958,1391.8189275239224,1416.7430419921875,6080661
2024-05-08,1411.1389078945185,1415.5633113681472,1401.65099644159,1403.322509765625,6234983
2024-05-09,1403.5682901224832,1425.591891086482,1400.913576064049,1415.36669921875,6088406
2024-05-10,1410.9422801417338,1411.827064798431,1389.2626556602063,1400.9627685546875,8777481
2024-05-13,1401.061118599573,1401.061118599573,1387.4928997589686,1399.537109375,3735954
2024-05-14,1402.437504415009,1409.6640055660362,1394.227802562628,1400.7659912109375,3463230
2024-05-15,1402.0442376053431,1407.7468498334654,1394.7194401923216,1396.0958251953125,4327544
2024-05-16,1409.8606955195087,1431.2945203040222,1403.0274981788355,1428.934814453125,9249145
2024-05-17,1432.5235896666127,1432.5235896666127,1415.0717751734196,1420.0369873046875,7542860
2024-05-21,1405.9771876665363,1420.430191867563,1404.4040903416053,1410.0574951171875,6752663
2024-05-22,1404.7480465436263,1435.4238613894343,1404.0106459942597,1430.3604736328125,7173285
2024-05-23,1430.26206979597,1453.3181991821157,1425.6410743215354,1447.664794921875,8641428
2024-05-24,1443.5845331929024,1450.7127387884402,1435.4731268255662,1440.4874267578125,5277938
2024-05-27,1447.1240466799595,1454.7438527388651,1435.7189416150716,1446.6324462890625,5821844
2024-05-28,1450.71266115519,1451.2042615147818,1435.7680582314492,1442.4046630859375,6186922
2024-05-29,1440.7823960221217,1440.8806920927175,1425.641080542095,1426.5750732421875,7401634
2024-05-30,1418.5620760110332,1425.4935692178785,1397.6690602811555,1403.4698486328125,9663150
2024-05-31,1393.928655515095,1420.5752067295282,1384.2389346938157,1391.061279296875,37113815
2024-06-03,1423.7885904417358,1423.7885904417358,1388.1938756806924,1390.072509765625,10589244
2024-06-04,1393.1374928712394,1399.0699449345661,1343.0576858974464,1377.9603271484375,13736134
2024-06-05,1384.3872234948608,1421.8110864360426,1384.3872234948608,1414.0,9233424
2024-06-06,1428.6828298646863,1457.7025066654837,1421.316749597369,1455.675537109375,12660930
2024-06-07,1464.3270292856523,1522.3661414522455,1460.6192464633557,1516.3348388671875,24075302
2024-06-10,1508.1282516199265,1512.577590710621,1480.4434750556031,1482.8658447265625,6810606
2024-06-11,1483.1625276715306,1489.4903800951365,1477.1311047427057,1478.910888671875,4853054
2024-06-12,1490.0342387840703,1491.7645373360758,1466.0572445634243,1468.4796142578125,9564320
2024-06-13,1478.169330922786,1488.056751196517,1472.5829143289184,1477.131103515625,7307565
2024-06-14,1486.7713714372505,1486.7713714372505,1469.3201708217953,1472.1380615234375,4237727
2024-06-18,1480.1468098028445,1490.0342300420084,1478.5648467037877,1481.333251953125,5420939
2024-06-19,1488.0568390431806,1498.5869663955543,1479.8502314530917,1494.3353271484375,5493456
2024-06-20,1499.2296136609104,1500.4160558385076,1482.223178040366,1498.3397216796875,7927010
2024-06-21,1527.6065222201107,1540.2129838112476,1506.5462675188483,1515.4449462890625,17301941
2024-06-24,1507.3866923524395,1511.8853961182992,1498.3396787453364,1509.9573974609375,5564989
2024-06-25,1508.8204322252652,1526.5189398093207,1503.2340152668712,1524.5908203125,4551525
2024-06-26,1523.6515292977476,1531.4131304051218,1517.7190768799755,1523.3548583984375,4851004
2024-06-27,1521.1302063332462,1560.6305248893534,1514.8023535712855,1555.6373291015625,14757754
2024-06-28,1554.8463243060617,1570.61671137319,1546.63971719579,1549.111572265625,8197544
2024-07-01,1541.9431953322917,1581.8883974717737,1541.9431953322917,1572.890869140625,6801771
2024-07-02,1578.2300775186434,1615.4068767004535,1568.6393275134976,1602.8004150390625,10493173
